CODGEO;POPU;MEDECINS
83096;1163,0;2,00
83097;4493,0;10,00
83098;11401,0;65,00
83099;6630,0;29,00
83100;3878,0;7,00
83101;2127,0;7,00
83102;2244,0;3,00
83103;3644,0;5,00
83104;4253,0;14,00
83105;34,0;0,00
83106;3735,0;9,00
83107;12308,0;49,00
83108;2499,0;5,00
83109;255,0;0,00
83110;1584,0;3,00
83111;1902,0;8,00
83112;11769,0;81,00
83113;2161,0;5,00
83114;227,0;0,00
83115;13337,0;78,00
83116;14587,0;84,00
83117;1701,0;2,00
83118;33624,0;250,00
83119;4499,0;49,00
83120;4972,0;17,00
83121;3723,0;16,00
83122;237,0;0,00
83123;15844,0;119,00
83124;2510,0;8,00
83125;2219,0;4,00
83126;62640,0;326,00
83127;2756,0;5,00
83128;680,0;0,00
83129;34275,0;196,00
83130;11568,0;58,00
83131;5251,0;16,00
83132;2485,0;2,00
83133;1464,0;0,00
83134;1767,0;2,00
83135;1268,0;0,00
83136;2341,0;6,00
83137;163974,0;974,00
83138;2784,0;23,00
83139;583,0;2,00
83140;4879,0;22,00
83141;5546,0;15,00
83142;167,0;0,00
83143;4191,0;9,00
83144;20851,0;180,00
83145;1128,0;6,00
83146;1602,0;3,00
83147;11,0;0,00
83148;10608,0;28,00
83149;1275,0;2,00
83150;4200,0;19,00
83151;925,0;0,00
83152;718,0;2,00
83153;5708,0;29,00
83154;661,0;0,00
84001;2684,0;9,00
84002;1144,0;4,00
84003;12117,0;86,00
84004;5164,0;11,00
84005;182,0;0,00
84006;75,0;4,00
84007;90194,0;587,00
84008;656,0;0,00
84009;1318,0;3,00
84010;719,0;0,00
84011;350,0;0,00
84012;2360,0;9,00
84013;244,0;0,00
84014;1067,0;1,00
84015;309,0;0,00
84016;5183,0;16,00
84017;3197,0;10,00
84018;462,0;0,00
84019;14040,0;60,00
84020;1413,0;6,00
84021;83,0;0,00
84022;272,0;0,00
84023;121,0;0,00
84024;852,0;1,00
84025;1772,0;6,00
84026;4110,0;18,00
84027;2736,0;7,00
84028;1014,0;2,00
84029;4596,0;10,00
84030;3175,0;11,00
84031;28815,0;194,00
84032;475,0;0,00
84033;116,0;0,00
84034;4642,0;11,00
84035;25486,0;153,00
84036;3270,0;6,00
84037;2159,0;8,00
84038;4109,0;10,00
84039;5418,0;15,00
84040;434,0;0,00
84041;443,0;0,00
84042;1820,0;8,00
84043;7941,0;21,00
84044;1094,0;0,00
84045;419,0;0,00
84046;412,0;0,00
84047;2900,0;16,00
84048;54,0;0,00
84049;531,0;0,00
84050;2056,0;9,00
84051;1154,0;8,00
84052;1110,0;4,00
84053;1718,0;6,00
84054;19086,0;114,00
84055;1354,0;7,00
84056;4710,0;15,00
84057;325,0;1,00
84058;408,0;1,00
84059;115,0;0,00
84060;37,0;0,00
84061;304,0;0,00
84062;1657,0;4,00
84063;404,0;0,00
84064;3910,0;9,00
84065;3709,0;15,00
84066;248,0;0,00
84067;2422,0;9,00
84068;1046,0;9,00
84069;2683,0;12,00
84070;1558,0;5,00
84071;1870,0;11,00
84072;5791,0;17,00
84073;1079,0;2,00
84074;1969,0;6,00
84075;382,0;0,00
84076;1194,0;7,00
84077;436,0;0,00
84078;3709,0;17,00
84079;344,0;0,00
84080;11122,0;33,00
84081;7741,0;37,00
84082;1913,0;3,00
84083;2320,0;9,00
84084;1340,0;3,00
84085;416,0;0,00
84086;1348,0;3,00
84087;29302,0;162,00
84088;10496,0;47,00
84089;19033,0;127,00
84090;607,0;0,00
84091;5080,0;20,00
84092;16899,0;81,00
84093;683,0;2,00
84094;654,0;0,00
84095;763,0;0,00
84096;805,0;0,00
84097;696,0;1,00
84098;647,0;0,00
84099;4141,0;15,00
84100;58,0;0,00
84101;439,0;0,00
84102;1312,0;4,00
84103;772,0;0,00
84104;1224,0;8,00
84105;1018,0;2,00
84106;2353,0;16,00
84107;1349,0;3,00
84108;2149,0;12,00
84109;161,0;2,00
84110;36,0;0,00
84111;343,0;0,00
84112;753,0;0,00
84113;785,0;0,00
84114;193,0;0,00
84115;492,0;0,00
84116;861,0;1,00
84117;328,0;0,00
84118;2722,0;8,00
84119;4820,0;16,00
84120;124,0;0,00
84121;177,0;0,00
84122;5837,0;15,00
84123;1357,0;6,00
84124;883,0;0,00
84125;90,0;0,00
84126;847,0;0,00
84127;2435,0;5,00
84128;45,0;0,00
84129;18222,0;91,00
84130;120,0;0,00
84131;1964,0;7,00
84132;8396,0;21,00
84133;4028,0;26,00
84134;682,0;0,00
84135;1408,0;2,00
84136;1076,0;5,00
84137;6163,0;64,00
84138;9672,0;55,00
84139;661,0;0,00
84140;505,0;2,00
84141;10619,0;22,00
84142;2908,0;8,00
84143;1172,0;0,00
84144;621,0;0,00
84145;803,0;0,00
84146;515,0;0,00
84147;3231,0;8,00
84148;1297,0;2,00
84149;1560,0;7,00
84150;1907,0;4,00
84151;196,0;0,00
85001;2261,0;9,00
85002;1757,0;6,00
85003;8284,0;28,00
85004;2497,0;11,00
85005;1042,0;0,00
85006;1646,0;2,00
85008;3196,0;10,00
85009;628,0;0,00
85010;1250,0;5,00
85011;1785,0;5,00
85012;2169,0;6,00
85013;1151,0;0,00
85014;1171,0;4,00
85015;1193,0;0,00
85016;2075,0;6,00
85017;2216,0;3,00
85018;3917,0;18,00
85019;3858,0;14,00
85020;3775,0;11,00
85021;1701,0;2,00
85022;1120,0;0,00
85023;423,0;0,00
85024;1737,0;4,00
85025;2147,0;4,00
85026;1305,0;0,00
85027;3004,0;4,00
85028;493,0;0,00
85029;2188,0;6,00
85030;783,0;0,00
85031;3015,0;5,00
85033;775,0;0,00
85034;3156,0;5,00
85035;4174,0;18,00
85036;609,0;0,00
85037;665,0;0,00
85038;2631,0;5,00
85039;3717,0;8,00
85040;1086,0;4,00
85041;314,0;0,00
85042;1938,0;9,00
85043;1277,0;1,00
85044;430,0;0,00
85045;962,0;3,00
85046;3422,0;8,00
85047;18930,0;119,00
85048;1480,0;3,00
85049;1737,0;6,00
85050;1725,0;6,00
85051;8255,0;35,00
85052;1782,0;2,00
85053;248,0;4,00
85054;897,0;0,00
85055;931,0;0,00
85056;360,0;0,00
85058;672,0;0,00
85059;2721,0;27,00
85060;13473,0;52,00
85061;1485,0;0,00
85062;918,0;2,00
85063;699,0;0,00
85064;2310,0;8,00
85065;3386,0;11,00
85066;800,0;0,00
85067;961,0;0,00
85069;2566,0;8,00
85070;3057,0;13,00
85071;3072,0;13,00
85072;920,0;0,00
85073;949,0;0,00
85074;204,0;0,00
85076;3326,0;11,00
85077;462,0;0,00
85078;786,0;4,00
85080;918,0;0,00
85081;4099,0;10,00
85082;2677,0;9,00
85083;1713,0;5,00
85084;5123,0;23,00
85086;1531,0;2,00
85087;224,0;0,00
85088;4372,0;12,00
85089;4892,0;17,00
85090;2503,0;5,00
85091;807,0;2,00
85092;14204,0;104,00
85093;1142,0;0,00
85094;1190,0;2,00
85095;1595,0;2,00
85096;4557,0;11,00
85097;2952,0;9,00
85098;1727,0;1,00
85099;927,0;0,00
85100;1982,0;3,00
85101;438,0;0,00
85102;544,0;0,00
85103;2102,0;7,00
85104;815,0;0,00
85105;569,0;3,00
85106;1460,0;6,00
85107;2726,0;7,00
85108;2818,0;8,00
85109;15390,0;67,00
85110;854,0;5,00
85111;1469,0;2,00
85112;2753,0;4,00
85113;4562,0;11,00
85114;2589,0;10,00
85115;600,0;2,00
85116;395,0;0,00
85117;600,0;0,00
85118;2207,0;3,00
85119;2279,0;8,00
85120;1289,0;1,00
85121;1112,0;2,00
85123;266,0;0,00
85125;369,0;0,00
85126;1252,0;0,00
85127;2444,0;10,00
85128;9536,0;52,00
85129;3289,0;8,00
85130;1328,0;2,00
85131;1508,0;1,00
85132;766,0;0,00
85133;975,0;4,00
85134;244,0;0,00
85135;2790,0;15,00
85136;112,0;0,00
85137;528,0;1,00
85138;902,0;0,00
85139;433,0;0,00
85140;1558,0;0,00
85141;624,0;0,00
85142;974,0;0,00
85143;1060,0;2,00
85144;1272,0;0,00
85145;932,0;2,00
85146;5092,0;40,00
85147;1719,0;3,00
85148;803,0;0,00
85149;363,0;0,00
85150;1057,0;1,00
85151;6005,0;20,00
85152;2737,0;15,00
85153;2744,0;3,00
85154;1329,0;6,00
85155;4723,0;15,00
85156;1911,0;9,00
85157;681,0;0,00
85158;1172,0;1,00
85159;2234,0;9,00
85160;2679,0;5,00
85161;2334,0;7,00
85162;1257,0;3,00
85163;4550,0;25,00
85164;1914,0;5,00
85165;1158,0;3,00
85166;13840,0;54,00
85167;821,0;1,00
85168;745,0;0,00
85169;1063,0;4,00
85171;531,0;0,00
85172;1864,0;4,00
85174;615,0;0,00
85175;598,0;0,00
85176;1193,0;1,00
85177;625,0;4,00
85178;8035,0;17,00
85179;919,0;0,00
85180;1058,0;1,00
85181;670,0;0,00
85182;5507,0;30,00
85184;309,0;0,00
85185;668,0;0,00
85186;890,0;0,00
85187;829,0;0,00
85188;1041,0;0,00
85189;1929,0;3,00
85190;3045,0;7,00
85191;52773,0;336,00
85192;893,0;0,00
85193;565,0;0,00
85194;14165,0;137,00
85196;1695,0;0,00
85197;1365,0;2,00
85198;1304,0;2,00
85199;499,0;0,00
85200;957,0;0,00
85201;375,0;0,00
85202;1492,0;2,00
85204;2514,0;7,00
85205;513,0;0,00
85206;355,0;0,00
85207;379,0;0,00
85208;2184,0;3,00
85209;542,0;0,00
85210;1984,0;4,00
85211;2171,0;3,00
85212;1168,0;0,00
85213;2601,0;9,00
85214;1837,0;2,00
85215;3618,0;13,00
85216;1982,0;4,00
85217;4014,0;9,00
85218;1582,0;0,00
85219;424,0;0,00
85220;1510,0;6,00
85221;2336,0;5,00
85222;7322,0;49,00
85223;2729,0;16,00
85224;4305,0;9,00
85226;10553,0;36,00
85227;1969,0;7,00
85229;654,0;0,00
85231;695,0;0,00
85232;993,0;0,00
85233;579,0;0,00
85234;8196,0;31,00
85235;416,0;0,00
85236;1444,0;4,00
85237;364,0;0,00
85238;3490,0;16,00
85239;941,0;0,00
85240;1489,0;0,00
85242;928,0;0,00
85243;2591,0;10,00
85244;822,0;0,00
85245;164,0;0,00
85246;2241,0;4,00
85247;969,0;0,00
85248;399,0;0,00
85250;2010,0;3,00
85251;656,0;0,00
85252;605,0;0,00
85254;1771,0;7,00
85255;2235,0;7,00
85256;1278,0;0,00
85257;1986,0;4,00
85259;1207,0;0,00
85260;726,0;1,00
85261;239,0;0,00
85262;3063,0;9,00
85264;1353,0;1,00
85265;964,0;0,00
85266;1487,0;3,00
85267;800,0;0,00
85268;1366,0;2,00
85269;423,0;0,00
85271;401,0;0,00
85272;952,0;0,00
85273;1714,0;0,00
85274;500,0;0,00
85276;740,0;0,00
85277;1345,0;1,00
85278;1257,0;0,00
85279;1815,0;0,00
85280;2799,0;7,00
85281;1014,0;0,00
85282;844,0;0,00
85284;4119,0;11,00
85285;669,0;0,00
85286;549,0;0,00
85287;471,0;0,00
85288;7125,0;19,00
85289;1302,0;6,00
85290;571,0;0,00
85291;1142,0;0,00
85292;706,0;0,00
85293;1529,0;4,00
85294;2740,0;14,00
85295;2972,0;7,00
85296;1167,0;1,00
85297;1067,0;0,00
85298;1533,0;1,00
85299;564,0;1,00
85300;4571,0;9,00
85301;1536,0;2,00
85302;3758,0;9,00
85303;1769,0;6,00
85304;709,0;0,00
85305;844,0;7,00
85306;724,0;0,00
85307;740,0;5,00
86001;725,0;2,00
86002;542,0;0,00
86003;339,0;0,00
86004;381,0;1,00
86005;653,0;0,00
86006;595,0;0,00
86007;1155,0;0,00
86008;403,0;0,00
86009;1073,0;2,00
86010;1021,0;3,00
86011;188,0;0,00
86012;141,0;1,00
86013;103,0;0,00
86014;1627,0;2,00
86015;1297,0;3,00
86016;1845,0;0,00
86017;1109,0;3,00
86018;342,0;0,00
86019;1864,0;2,00
86020;238,0;0,00
86021;880,0;2,00
86022;267,0;0,00
86023;282,0;0,00
86024;1322,0;3,00
86025;480,0;0,00
86026;554,0;0,00
86027;1680,0;7,00
86028;1049,0;6,00
86029;826,0;1,00
86030;549,0;0,00
86031;1716,0;2,00
86032;2065,0;6,00
86034;560,0;0,00
86035;199,0;0,00
86036;712,0;0,00
86037;507,0;0,00
86038;247,0;0,00
86039;707,0;0,00
86040;335,0;0,00
86041;10007,0;36,00
86042;942,0;0,00
86043;508,0;0,00
86044;600,0;0,00
86045;1344,0;2,00
86046;1830,0;3,00
86047;448,0;0,00
86048;946,0;1,00
86049;520,0;0,00
86050;783,0;0,00
86051;221,0;0,00
86052;956,0;3,00
86053;1094,0;2,00
86054;358,0;0,00
86055;346,0;0,00
86056;673,0;1,00
86058;651,0;0,00
86059;480,0;0,00
86060;1025,0;0,00
86061;1172,0;5,00
86062;4526,0;16,00
86063;276,0;0,00
86064;635,0;2,00
86065;962,0;0,00
86066;31902,0;175,00
86067;238,0;0,00
86068;1185,0;6,00
86069;185,0;0,00
86070;6838,0;31,00
86071;345,0;1,00
86072;495,0;0,00
86073;558,0;0,00
86074;877,0;0,00
86075;755,0;0,00
86076;2598,0;6,00
86077;1023,0;1,00
86078;2878,0;17,00
86079;537,0;0,00
86080;475,0;0,00
86081;1519,0;0,00
86082;1835,0;18,00
86083;1079,0;1,00
86084;266,0;0,00
86085;255,0;0,00
86086;917,0;0,00
86087;194,0;0,00
86088;822,0;0,00
86089;411,0;0,00
86090;221,0;0,00
86091;461,0;0,00
86092;3112,0;7,00
86093;165,0;0,00
86094;528,0;0,00
86095;3078,0;8,00
86096;646,0;0,00
86097;348,0;0,00
86098;157,0;0,00
86099;1022,0;1,00
86100;3739,0;12,00
86102;517,0;0,00
86103;1754,0;9,00
86104;543,0;0,00
86105;393,0;0,00
86106;117,0;0,00
86107;465,0;0,00
86108;380,0;0,00
86109;236,0;0,00
86110;236,0;0,00
86111;1764,0;6,00
86112;1197,0;13,00
86113;2881,0;5,00
86114;1158,0;2,00
86115;5866,0;22,00
86116;857,0;1,00
86117;506,0;0,00
86118;364,0;0,00
86119;342,0;0,00
86120;1229,0;2,00
86121;1497,0;7,00
86122;68,0;0,00
86123;801,0;2,00
86124;1115,0;0,00
86125;581,0;0,00
86126;591,0;0,00
86127;469,0;0,00
86128;2507,0;15,00
86129;533,0;1,00
86130;454,0;0,00
86131;840,0;0,00
86132;308,0;0,00
86133;3080,0;7,00
86134;212,0;0,00
86135;545,0;0,00
86136;455,0;0,00
86137;6904,0;46,00
86138;279,0;0,00
86139;2633,0;14,00
86140;2334,0;14,00
86141;629,0;0,00
86142;597,0;0,00
86143;168,0;0,00
86144;300,0;0,00
86145;1001,0;0,00
86146;1188,0;0,00
86147;575,0;0,00
86148;649,0;0,00
86149;394,0;0,00
86150;290,0;0,00
86151;193,0;0,00
86152;663,0;2,00
86153;807,0;0,00
86154;227,0;0,00
86156;223,0;0,00
86157;3949,0;7,00
86158;6008,0;18,00
86159;505,0;0,00
86160;2163,0;19,00
86161;995,0;5,00
86162;123,0;0,00
86163;3279,0;6,00
86164;693,0;1,00
86165;6319,0;36,00
86166;682,0;0,00
86167;697,0;7,00
86169;375,0;0,00
86170;406,0;0,00
86171;473,0;0,00
86172;174,0;0,00
86173;701,0;0,00
86174;5838,0;13,00
86175;298,0;0,00
86176;139,0;0,00
86177;5195,0;21,00
86178;2377,0;7,00
86180;2751,0;7,00
86181;254,0;0,00
86182;391,0;0,00
86183;1665,0;4,00
86184;884,0;0,00
86186;1004,0;0,00
86187;466,0;0,00
86188;1009,0;0,00
86189;502,0;1,00
86190;858,0;3,00
86191;258,0;0,00
86192;185,0;0,00
86193;1215,0;3,00
86194;87906,0;413,00
86195;550,0;0,00
86196;245,0;0,00
86197;397,0;0,00
86198;631,0;0,00
86200;644,0;1,00
86201;232,0;0,00
86202;592,0;1,00
86203;560,0;0,00
86204;2173,0;5,00
86205;186,0;0,00
86206;121,0;0,00
86207;1562,0;14,00
86208;745,0;0,00
86209;1854,0;6,00
86210;701,0;0,00
86211;856,0;3,00
86213;2537,0;7,00
86214;6987,0;40,00
86217;346,0;0,00
86218;202,0;0,00
86219;1041,0;0,00
86220;298,0;0,00
86221;1233,0;0,00
86222;3987,0;7,00
86223;1007,0;4,00
86224;1319,0;6,00
86225;1339,0;2,00
86226;2433,0;10,00
86227;127,0;0,00
86228;181,0;0,00
86229;383,0;0,00
86230;180,0;0,00
86231;486,0;0,00
86233;2623,0;2,00
86234;393,0;0,00
86235;1214,0;5,00
86236;894,0;2,00
86237;779,0;0,00
86239;148,0;0,00
86241;403,0;0,00
86242;422,0;0,00
86244;1312,0;2,00
86245;1066,0;0,00
86246;883,0;8,00
86247;504,0;0,00
86248;553,0;0,00
86249;139,0;0,00
86250;263,0;0,00
86252;637,0;0,00
86253;546,0;0,00
86254;978,0;0,00
86255;1343,0;8,00
86256;1075,0;0,00
86257;352,0;0,00
86258;2335,0;8,00
86259;727,0;0,00
86260;299,0;0,00
86261;1947,0;7,00
86262;623,0;1,00
86263;2580,0;9,00
86264;811,0;3,00
86265;458,0;0,00
86266;112,0;0,00
86268;1087,0;0,00
86269;178,0;0,00
86270;168,0;0,00
86271;824,0;0,00
86272;2873,0;2,00
86273;960,0;4,00
86274;1077,0;6,00
86275;655,0;0,00
86276;1304,0;9,00
86277;367,0;0,00
86278;743,0;0,00
86279;607,0;0,00
86280;396,0;0,00
86281;3054,0;12,00
86284;631,0;0,00
86285;951,0;7,00
86286;388,0;0,00
86287;356,0;0,00
86288;681,0;0,00
86289;655,0;0,00
86290;1545,0;6,00
86291;109,0;0,00
86292;839,0;0,00
86293;3799,0;18,00
86294;3612,0;11,00
86295;374,0;0,00
86296;417,0;0,00
86297;5180,0;18,00
86298;1994,0;9,00
86299;560,0;0,00
86300;312,0;0,00
87001;5488,0;24,00
87002;5555,0;20,00
87003;1014,0;2,00
87004;110,0;0,00
87005;950,0;0,00
87006;261,0;0,00
87007;212,0;0,00
87008;143,0;0,00
87009;161,0;0,00
87011;4259,0;25,00
87012;423,0;0,00
87013;617,0;2,00
87014;2833,0;11,00
87015;643,0;0,00
87016;310,0;0,00
87017;497,0;0,00
87018;750,0;0,00
87019;2731,0;7,00
87020;1587,0;2,00
87021;2356,0;6,00
87022;152,0;0,00
87023;195,0;1,00
87024;867,0;2,00
87025;800,0;0,00
87026;346,0;0,00
87027;1385,0;6,00
87028;907,0;3,00
87029;610,0;0,00
87030;1165,0;0,00
87031;302,0;0,00
87032;1615,0;13,00
87033;767,0;0,00
87034;562,0;0,00
87035;566,0;0,00
87036;633,0;0,00
87037;250,0;0,00
87038;1880,0;1,00
87039;788,0;0,00
87040;1640,0;9,00
87041;2121,0;11,00
87042;419,0;0,00
87043;189,0;0,00
87044;332,0;0,00
87045;948,0;2,00
87046;1022,0;3,00
87047;1746,0;4,00
87048;4747,0;13,00
87049;1330,0;2,00
87050;8481,0;24,00
87051;704,0;2,00
87052;189,0;0,00
87053;260,0;0,00
87054;1222,0;5,00
87055;382,0;0,00
87056;258,0;0,00
87057;384,0;0,00
87058;119,0;0,00
87059;1753,0;8,00
87060;667,0;3,00
87061;420,0;0,00
87062;420,0;0,00
87063;1198,0;0,00
87064;2046,0;16,00
87065;6004,0;18,00
87066;1037,0;4,00
87067;515,0;0,00
87068;521,0;0,00
87069;172,0;0,00
87070;817,0;1,00
87071;793,0;1,00
87072;523,0;0,00
87073;397,0;0,00
87074;251,0;0,00
87075;7508,0;26,00
87076;269,0;0,00
87077;487,0;0,00
87078;666,0;0,00
87079;809,0;8,00
87080;195,0;0,00
87081;1028,0;1,00
87082;1134,0;5,00
87083;571,0;1,00
87084;151,0;0,00
87085;137758,0;693,00
87086;1098,0;3,00
87087;485,0;4,00
87088;1124,0;6,00
87089;1815,0;7,00
87090;306,0;0,00
87091;443,0;0,00
87092;581,0;1,00
87093;331,0;0,00
87094;513,0;0,00
87095;733,0;3,00
87096;845,0;3,00
87097;842,0;5,00
87099;371,0;0,00
87100;243,0;0,00
87101;116,0;0,00
87103;1577,0;8,00
87104;508,0;0,00
87105;926,0;0,00
87106;2476,0;19,00
87107;1616,0;8,00
87108;521,0;1,00
87109;380,0;0,00
87110;2325,0;9,00
87111;1522,0;8,00
87112;598,0;0,00
87113;6029,0;14,00
87114;10417,0;22,00
87115;184,0;0,00
87116;1118,0;0,00
87117;956,0;4,00
87118;1218,0;2,00
87119;1156,0;9,00
87120;583,0;1,00
87121;531,0;0,00
87122;1134,0;4,00
87123;143,0;0,00
87124;361,0;0,00
87125;4313,0;19,00
87126;3778,0;12,00
87127;618,0;1,00
87128;472,0;0,00
87129;822,0;0,00
87130;185,0;0,00
87131;819,0;3,00
87132;109,0;0,00
87133;557,0;0,00
87134;141,0;0,00
87135;947,0;0,00
87136;368,0;0,00
87137;142,0;0,00
87138;578,0;1,00
87139;507,0;0,00
87140;1599,0;6,00
87141;723,0;0,00
87142;524,0;0,00
87143;2035,0;4,00
87144;474,0;0,00
87145;246,0;0,00
87146;1165,0;6,00
87147;52,0;0,00
87148;913,0;0,00
87149;398,0;0,00
87150;888,0;1,00
87151;448,0;0,00
87152;1627,0;2,00
87153;297,0;0,00
87154;11506,0;60,00
87155;182,0;0,00
87156;2541,0;4,00
87157;853,0;0,00
87158;1424,0;6,00
87159;315,0;0,00
87160;523,0;1,00
87161;4621,0;27,00
87162;191,0;0,00
87163;137,0;0,00
87164;534,0;0,00
87165;113,0;0,00
87166;895,0;0,00
87167;558,0;0,00
87168;1161,0;4,00
87169;1008,0;2,00
87170;384,0;0,00
87172;227,0;0,00
87173;552,0;0,00
87174;1253,0;4,00
87176;669,0;0,00
87177;1622,0;2,00
87178;2807,0;5,00
87179;272,0;0,00
87180;648,0;3,00
87181;863,0;5,00
87182;1210,0;8,00
87183;917,0;0,00
87184;229,0;0,00
87185;1699,0;5,00
87186;350,0;0,00
87187;6887,0;43,00
87188;413,0;0,00
87189;173,0;0,00
87190;940,0;3,00
87191;1854,0;2,00
87192;1510,0;4,00
87193;42,0;0,00
87194;350,0;0,00
87195;150,0;0,00
87196;162,0;0,00
87197;513,0;0,00
87198;404,0;0,00
87199;830,0;3,00
87200;141,0;0,00
87201;4495,0;16,00
87202;2011,0;5,00
87203;1332,0;0,00
87204;224,0;0,00
87205;2048,0;8,00
87206;152,0;0,00
88001;71,0;0,00
88002;58,0;0,00
88003;75,0;0,00
88004;164,0;0,00
88005;231,0;0,00
88006;294,0;0,00
88007;59,0;0,00
88008;164,0;0,00
88009;3363,0;8,00
88010;195,0;0,00
88011;1673,0;11,00
88012;1091,0;2,00
88013;99,0;0,00
88014;170,0;0,00
88015;219,0;0,00
88016;260,0;0,00
88017;151,0;0,00
88018;498,0;0,00
88019;184,0;0,00
88020;163,0;0,00
88021;297,0;0,00
88022;218,0;0,00
88023;93,0;0,00
88024;104,0;0,00
88025;90,0;0,00
88026;1068,0;0,00
88027;129,0;0,00
88028;643,0;0,00
88029;1241,0;6,00
88030;124,0;0,00
88031;116,0;1,00
88032;1309,0;6,00
88033;346,0;0,00
88035;142,0;0,00
88036;91,0;0,00
88037;881,0;0,00
88038;32,0;0,00
88039;314,0;0,00
88040;281,0;0,00
88041;112,0;0,00
88042;93,0;0,00
88043;115,0;0,00
88044;597,0;0,00
88045;69,0;0,00
88046;122,0;0,00
88047;172,0;0,00
88048;1022,0;0,00
88049;120,0;0,00
88050;285,0;0,00
88051;109,0;0,00
88052;107,0;0,00
88053;171,0;0,00
88054;339,0;2,00
88055;142,0;0,00
88056;89,0;0,00
88057;116,0;0,00
88058;89,0;0,00
88059;439,0;0,00
88060;18,0;0,00
88061;349,0;0,00
88062;103,0;0,00
88063;127,0;0,00
88064;116,0;0,00
88065;337,0;0,00
88066;74,0;0,00
88068;876,0;0,00
88069;127,0;0,00
88070;148,0;0,00
88071;57,0;0,00
88073;199,0;0,00
88074;52,0;0,00
88075;4480,0;17,00
88076;485,0;1,00
88077;582,0;0,00
88078;3204,0;18,00
88079;1463,0;9,00
88080;310,0;0,00
88081;1528,0;3,00
88082;855,0;3,00
88083;223,0;0,00
88084;457,0;0,00
88085;157,0;0,00
88086;535,0;0,00
88087;3150,0;5,00
88088;671,0;0,00
88089;631,0;0,00
88090;4641,0;26,00
88091;416,0;0,00
88092;601,0;1,00
88093;57,0;0,00
88094;1656,0;6,00
88095;1764,0;6,00
88096;144,0;0,00
88097;36,0;0,00
88098;871,0;0,00
88099;1489,0;1,00
88100;45,0;0,00
88101;1157,0;0,00
88102;99,0;0,00
88103;78,0;0,00
88104;213,0;0,00
88105;205,0;0,00
88106;946,0;0,00
88107;34,0;0,00
88108;576,0;0,00
88109;638,0;0,00
88110;226,0;0,00
88111;346,0;0,00
88112;550,0;0,00
88113;163,0;0,00
88114;3337,0;15,00
88115;1670,0;6,00
88116;3510,0;10,00
88117;85,0;0,00
88118;725,0;5,00
88119;181,0;0,00
88120;552,0;0,00
88121;264,0;0,00
88122;367,0;1,00
88123;260,0;0,00
88124;1198,0;6,00
88125;64,0;0,00
88126;1498,0;9,00
88127;67,0;0,00
88128;254,0;0,00
88129;92,0;0,00
88130;221,0;0,00
88131;305,0;0,00
88132;1519,0;5,00
88133;184,0;0,00
88134;568,0;0,00
88135;955,0;7,00
88136;1406,0;3,00
88137;85,0;0,00
88138;89,0;0,00
88139;120,0;0,00
88140;383,0;0,00
88141;254,0;0,00
88142;415,0;0,00
88143;276,0;0,00
88144;63,0;0,00
88145;242,0;0,00
88146;191,0;0,00
88147;431,0;0,00
88148;1836,0;6,00
88149;56,0;0,00
88150;316,0;0,00
88151;1112,0;7,00
88152;277,0;0,00
88153;344,0;0,00
88154;142,0;0,00
88155;122,0;0,00
88156;147,0;0,00
88157;852,0;1,00
88158;3277,0;7,00
88159;521,0;0,00
88160;32734,0;221,00
88161;430,0;0,00
88162;169,0;0,00
88163;713,0;0,00
88164;94,0;0,00
88165;2562,0;10,00
88166;350,0;0,00
88167;237,0;0,00
88168;123,0;0,00
88169;242,0;0,00
88170;753,0;0,00
88171;58,0;0,00
88172;253,0;0,00
88173;423,0;0,00
88174;149,0;0,00
88175;512,0;0,00
88176;646,0;3,00
88177;565,0;0,00
88178;1995,0;7,00
88179;46,0;0,00
88180;143,0;0,00
88181;3062,0;12,00
88182;219,0;0,00
88183;302,0;0,00
88184;477,0;0,00
88185;123,0;0,00
88186;53,0;0,00
88187;45,0;0,00
88188;1811,0;2,00
88189;142,0;0,00
88190;473,0;0,00
88192;88,0;0,00
88193;122,0;0,00
88194;161,0;0,00
88195;116,0;0,00
88196;8561,0;39,00
88197;376,0;0,00
88198;567,0;0,00
88199;73,0;0,00
88200;60,0;0,00
88201;867,0;7,00
88202;173,0;0,00
88203;314,0;0,00
88204;982,0;0,00
88205;233,0;0,00
88206;977,0;4,00
88208;133,0;0,00
88209;8246,0;22,00
88210;173,0;0,00
88212;423,0;1,00
88213;112,0;0,00
88214;87,0;0,00
88215;85,0;0,00
88216;711,0;1,00
88218;2284,0;7,00
88219;170,0;0,00
88220;46,0;0,00
88221;253,0;0,00
88222;208,0;0,00
88223;156,0;0,00
88224;375,0;0,00
88225;2303,0;5,00
88226;114,0;0,00
88227;84,0;0,00
88228;172,0;0,00
88229;97,0;0,00
88230;41,0;0,00
88231;524,0;0,00
88232;225,0;0,00
88233;587,0;0,00
